tailid,email,name_nb,name_nn,name_en,url_nb,url_en,orgstructid,orgid,kommunenummer,parentid
22409,trondheim@krisesenter.net,Trondheim krisesenter,Trondheim krisesenter,Trondheim krisesenter,http://www.krisesenter.net/,http://www.krisesenter.com/english/english.html,82,971484527,,
22410,orkoomeg@hotmail.com,Orkdal og omegn krisesenter,Orkdal og omegn krisesenter,Orkdal og omegn krisesenter,http://www.krisesenter.com/,http://www.krisesenter.com/english/english.html,82,971382163,,
22411,krverdal@online.no,Nord-Trøndelag krisesenter,Nord-Trøndelag krisesenter,Nord-Trøndelag krisesenter,http://www.krisesenter.com/index.html,http://www.krisesenter.com/english/english.html,82,,,
22412,krisesenteret@bodo.online.no,Bodø krisesenter,Bodø krisesenter,Women's shelter in Bodø,http://www.krisesenteret-bodo.no/,http://www.krisesenter.com/english/english.html,82,971484772,,
22413,evastr@krisesenternarvik.com,Narvik og omegn krisesenter,Narvik og omegn krisesenter,Narvik og omegn krisesenter,http://www.krisesenter.com/index.html,http://www.krisesenter.com/english/english.html,82,971485515,,
22414,krisesenteret@rana.kommune.no,Krisesenteret i Rana,Krisesenteret i Rana,Krisesenteret i Rana,http://www.rana.kommune.no/Modules/Theme.aspx?ObjectType=Article&ElementID=8663&Category.ID=4175,http://www.krisesenter.com/english/english.html,83,,,
22415,vkrises@online.no,Krisesenteret Vesterålen ,Krisesenteret Vesterålen ,Krisesenteret Vesterålen ,http://nb-no.facebook.com/pages/Krisesenteret-Vester%C3%A5len/137164833017825?sk=wall,http://www.krisesenter.com/english/english.html,82,997312392,,
22416,lofoten@lofoten-krisesenter.no,Lofoten krisesenter,Lofoten krisesenter,Lofoten krisesenter,http://www.lofoten-krisesenter.no/,http://www.lofoten-krisesenter.no/index.php?option=com_content&view=article&id=6&Itemid=6,82,971396636,,
22417,krisesenteret.ytre@monet.no,Ytre Helgeland krisesenter,Ytre Helgeland krisesenter,Ytre Helgeland krisesenter,http://www.krisesenter.com/index.html,http://www.krisesenter.com/english/english.html,82,971392347,,
22418,mosjoen.krisesenter@monet.no,Mosjøen krisesenter,Mosjøen krisesenter,Mosjøen krisesenter,http://www.mosjoenkrisesenter.no/,http://www.krisesenter.com/english/english.html,82,871485542,,
22419,krisesen@online.no,Sør-Helgeland krisesenter,Sør-Helgeland krisesenter,Sør-Helgeland krisesenter,http://www.shkrisesenter.no/,http://www.krisesenter.com/english/english.html,82,,,
22420,post@krisesenteretmidt-troms.no,Midt-Troms krisesenter,Midt-Troms krisesenter,Midt-Troms krisesenter,http://www.krisesenteretmidt-troms.no/,http://www.krisesenter.com/english/english.html,82,971485612,,
22421,hkrises@start.no,Harstad krisesenter,Harstad krisesenter,The women's shelter in Harstad,http://www.harstadkrisesenter.no/,,82,971485582,,
22422,krisesenteret@tromso.online.no,Tromsø krisesenter,Tromsø krisesenter,Tromsø krisesenter,http://www.tromso.kommune.no/krisesenteret-for-kvinner.121339.no.html,http://www.krisesenter.com/english/english.html,82,971485590,,
22424,vestkris@start.no,Vest-Finnmark krisesenter ,Vest-Finnmark krisesenter ,Vest-Finnmark krisesenter ,http://www.hammerfestkrisesenter.no/,http://www.krisesenter.com/english/english.html,82,,,
22317,firmapost-sor@vegvesen.no,"Statens vegvesen, Region sør","Statens vegvesen, Region sør","Norwegian Public Roads Administration, Southern Region",http://www.vegvesen.no/Om+Statens+vegvesen/Kontakt/Kontakt+oss/Region+kontaktside?regionid=44254,http://www.vegvesen.no/en/The+NPRA/Contact+us/Contact+information/56794.cms,36,,,20521
34536,telemark@konfliktraadet.no,Konfliktrådet i Telemark,Konfliktrådet i Telemark,Telemark Mediation and Reconciliation Service,http://www.konfliktraadet.no/no/Ditt-konfliktrad/Hjem/?clubId=25,,39,,,35821
25056,admin@ksnettavis.no,Kristent samlingsparti,Kristent samlingsparti,Christian Unity Party,http://www.ksnettavis.no/,,81,980240878,,
25057,navi@nav.no,NAV Innkreving,NAV Innkreving,NAV Innkreving,http://www.nav.no/page?id=342,,34,,,26549
39162,nav.bamble@nav.no,NAV Bamble ,NAV Bamble ,NAV Bamble,http://www.nav.no/Lokalt/Telemark,http://www.nav.no/English,37,,,26059
21575,post.sfj@politiet.no,Jølster lensmannskontor,Jølster lensmannskontor,Jølster Police Station (lensmann) ,https://www.politi.no/sogn_og_fjordane/kontakt_sogn_og_fjordane/KontaktInfo_81.xhtml,https://www.politi.no/international/,39,,,26200
21577,post.sfj@politiet.no,Stryn og Hornindal lensmannskontor,Stryn og Hornindal lensmannskontor,Stryn and Hornindal Police Station (lensmann) ,https://www.politi.no/sogn_og_fjordane/kontakt_sogn_og_fjordane/KontaktInfo_151.xhtml,https://www.politi.no/international/,39,,,26200
21578,post.sfj@politiet.no,Vågsøy lensmannskontor,Vågsøy lensmannskontor,Vågsøy Police Station (lensmann) ,https://www.politi.no/sogn_og_fjordane/kontakt_sogn_og_fjordane/KontaktInfo_174.xhtml,https://www.politi.no/international/,39,,,26200
21580,post.sunnmore@politiet.no,Sula lensmannskontor,Sula lensmannskontor,Sula Police Station (lensmann) ,https://www.politi.no/sunnmore/kontakt_sunnmore/KontaktInfo_479.xhtml,https://www.politi.no/international/,39,,,25352
21582,post.sunnmore@politiet.no,Haram lensmannskontor,Haram lensmannskontor,Haram Police Station (lensmann) ,https://www.politi.no/sunnmore/,https://www.politi.no/international/,39,,,25352
21583,post.sunnmore@politiet.no,Herøy og Sande lensmannskontor,Herøy og Sande lensmannskontor,Herøy & Sande Police Station (lensmann) ,https://www.politi.no/kontakt_oss/kontakt_ditt_politidistrikt/kontakt_sunnmore/KontaktInfo_474.xhtml,https://www.politi.no/international/,39,,,25352
21586,post.sunnmore@politiet.no,Ulstein og Hareid lensmannskontor,Ulstein og Hareid lensmannskontor,Ulstein & Hareid Police Station (lensmann) ,https://www.politi.no/sunnmore/kontakt_sunnmore/KontaktInfo_473.xhtml,https://www.politi.no/international/,39,,,25352
21589,post.sunnmore@politiet.no,Ørskog lensmannskontor,Ørskog lensmannskontor,Ørskog Police Station (lensmann) ,https://www.politi.no/sunnmore/kontakt_sunnmore/KontaktInfo_478.xhtml,https://www.politi.no/international/,39,,,25352
21590,post.sunnmore@politiet.no,Ørsta lensmannskontor,Ørsta lensmannskontor,Ørsta Police Station (lensmann) ,https://www.politi.no/sunnmore/kontakt_sunnmore/KontaktInfo_468.xhtml,https://www.politi.no/international/,39,,,25352
21591,post.noro@politiet.no,Molde politistasjon,Molde politistasjon,Molde Police Station ,https://www.politi.no/nordmore_og_romsdal/kontakt_nordmore_og_romsdal/KontaktInfo_496.xhtml,https://www.politi.no/international/,39,,,25775
21471,post.mhpd@politiet.no,Øksnes lensmannskontor,Øksnes lensmannskontor,Øksnes Police Station (lensmann) ,https://www.politi.no/midtre_halogaland/kontakt_midtre_halogaland/KontaktInfo_278.xhtml,https://www.politi.no/international/,39,,,25587
21760,post.vestoppland@politiet.no,Østre Toten lensmannskontor,Østre Toten lensmannskontor,Østre Toten Police Station  ,https://www.politi.no/vestoppland/kontakt_vestoppland/KontaktInfo_529.xhtml,https://www.politi.no/international/,39,,,25235
21756,post.vestoppland@politiet.no,Vang lensmannskontor,Vang lensmannskontor,Vang Police Station,https://www.politi.no/kontakt_oss/kontakt_ditt_politidistrikt/kontakt_vestoppland/,https://www.politi.no/international/,39,,,25235
21791,post.hedmark@politiet.no,Alvdal og Folldal lensmannskontor,Alvdal og Folldal lensmannskontor,Alvdal & Folldal Police Station (lensmann) ,https://www.politi.no/hedmark/kontakt_hedmark/KontaktInfo_18.xhtml,http://www.politi.no/international/,39,,,26037
21798,post.hedmark@politiet.no,Åmot lensmannskontor,Åmot lensmannskontor,Åmot Police Station ,https://www.politi.no/hedmark/kontakt_hedmark/KontaktInfo_179.xhtml,https://www.politi.no/international/,39,,,26037
30079,post@frukt.no,Opplysningskontoret for frukt og grønt,Opplysningskontoret for frukt og grønt,Opplysningskontoret for frukt og grønt,http://www.frukt.no,,81,983084915,,
21667,post.hordaland@politiet.no,Ulvik lensmannskontor,Ulvik lensmannskontor,Ulvik Police Station (lensmann) ,https://www.politi.no/hordaland/kontakt_hordaland/KontaktInfo_555.xhtml,https://www.politi.no/international/,39,,,26006
34961,nsd@nsd.uib.no,Norsk samfunnsvitenskapelig datatjeneste AS,Norsk samfunnsvitskapleg datateneste AS,Norwegian Social Science Data Services,http://www.nsd.uib.no/,http://www.nsd.uib.no/english/,89,985321884,,20528
36984,fosterhjemstjenesten@bfe.oslo.kommune.no,Fosterhjemstjenesten Oslo kommune,Fosterheimstenesta Oslo kommune ,Oslo foster care services,http://www.fosterhjem.no/Din_lokale_fosterhjemstjeneste/Region_Ost/Oslo_kommune/,,39,,,28340
36985,fagteam.og.fosterhjemstjenesten.Trondheim@bufetat.no,Fagteam og fosterhjemstjenesten i Trondheim (Sør-Trøndelag),Fagteam og fosterheimstenesta i Trondheim (Sør-Trøndelag),Trondheim foster care services,http://www.fosterhjem.no/Din_lokale_fosterhjemstjeneste/Region_Midt-Norge/Trondheim/,,39,,,34844
37002,fosterhjemstjenesten.i.sortland@bufetat.no,Fosterhjemstjenesten Sortland (Nordland),Fosterheimstenesta Sortland (Nordland),Sortland foster care services (Nordland),http://www.fosterhjem.no/Din_lokale_fosterhjemstjeneste/Region_Nord/Sortland/,,39,,,34843
32262,postmottak@sykehuset-innlandet.no,Sykehuset Innlandet Divisjon Kongsvinger ,Sykehuset Innlandet Divisjon Kongsvinger ,Sykehuset Innlandet Divisjon Kongsvinger ,http://www.sykehuset-innlandet.no/modules/module_123/proxy.asp?D=2&C=316&I=1627,,39,,,32263
32263,postmottak@sykehuset-innlandet.no,Sykehuset Innlandet HF,Sykehuset Innlandet HF,Innlandet Hospital Health Authority,http://www.sykehuset-innlandet.no/,,39,,,32221
41242,postmottak@sthf.no,Sykehuset Telemark Porsgrunn ,Sykehuset Telemark Porsgrunn ,Sykehuset Telemark Porsgrunn ,http://www.sthf.no/,,39,983975267,,32252
32268,firmapost@sunnaas.no,Sunnaas sykehus HF,Sunnaas sykehus HF,Sunaas Rehabilitation Hospital,http://www.sunnaas.no/,http://www.sunnaas.no/omoss/english/Sider/side.aspx,39,883971752,,32221
32269,postmottak@so-hf.no,Sykehuset Østfold HF,Sykehuset Østfold HF,Østfold Hospital Health Authority,http://www.sykehuset-ostfold.no/,,39,983971768,,32221
32270,postmottak@sykehuset-innlandet.no,Sykehuset Innlandet Divisjon Tynset,Sykehuset Innlandet Divisjon Tynset,Sykehuset Innlandet Divisjon Tynset,http://www.sykehuset-innlandet.no/Sider/side.aspx,,39,,,32263
32271,post@oslo-universitetssykehus.no,Ullevål sykehus,Ullevål sykehus,Ullevål Hospital,http://www.ulleval.no,http://www.oslo-universitetssykehus.no/Sider/side.aspx,39,,,42285
32272,post@sykehusapotekene.no,Sykehusapotekene HF,Sykehusapotekene HF,Sør Østlandet HF Hospital Pharmacy,http://www.sykehusapotekene.no,,39,992281618,,32221
38068,,Kriminalomsorgen Bodø overgangsbolig,Kriminalomsorgen Bodø overgangsbolig,Bodø Correctional Services halfway house,http://www.kriminalomsorgen.no/,http://www.kriminalomsorgen.no/information-in-english.265199.no.html,39,,,33701
39002,post.troms@politiet.no,Namsfogden i Tromsø og Karlsøy,Namsfogden i Tromsø og Karlsøy,Tromsø and Karlsøy Judgment Enforcement Office,https://www.politi.no/kontakt_oss/kontakt_ditt_politidistrikt/kontakt_troms/KontaktInfo_232.xhtml,,141,,,25333
34661,postmottak@kbd.no,Gynekologisk poliklinikk - hjelpetelefon for omskårne kvinner,Gynekologisk poliklinikk - hjelpetelefon for omskårne kvinner,Gynekologisk poliklinikk - hjelpetelefon for omskårne kvinner,http://www.oslo-universitetssykehus.no/omoss/avdelinger/likeverdige-helsetjenester/Sider/omskjering.aspx,,39,,,32271
29901,postmottak@une.no,Utlendingsnemnda,Utlendingsnemnda,Norwegian Immigration Appeals Board,http://www.une.no/,http://www.une.no/om-oss/Information-in-foreign-languages/,38,982019095,,26888
29917,firmapost@brreg.no,Reservasjonsregisteret -  Reklamestopp,Reservasjonsregisteret -  Reklamestopp,Reservasjonsregisteret -  Reklamestopp,http://w2.brreg.no/reservasjon/,,38,,,20505
31087,,Vardø forliksråd,Vardø forliksråd,Vardø Conciliation Board,http://www.forliksraadet.no/index.php,,281,,,42202
31088,,Vefsn forliksråd,Vefsn forliksråd,Vefsn Conciliation Board,http://www.forliksraadet.no/index.php,,281,,,42202
31089,,Vega forliksråd,Vega forliksråd,Vega Conciliation Board,http://www.forliksraadet.no/index.php,,281,,,42202
31090,,Vegårshei forliksråd,Vegårshei forliksråd,Vegårshei Conciliation Board,http://www.forliksraadet.no/index.php,,281,,,42202
31091,,Vennesla forliksråd,Vennesla forliksråd,Vennesla Conciliation Board,http://www.forliksraadet.no/index.php,,281,,,42202
31092,,Verdal forliksråd,Verdal forliksråd,Verdal Conciliation Board,http://www.forliksraadet.no/index.php,,281,,,42202
31093,,Verran forliksråd,Verran forliksråd,Verran Conciliation Board,http://www.forliksraadet.no/index.php,,281,,,42202
31094,sianpost@sismo.no,Vestby forliksråd,Vestby forliksråd,Vestby Conciliation Board,http://www.forliksraadet.no/index.php,,281,,,42202
31095,,Vestnes forliksråd,Vestnes forliksråd,Vestnes Conciliation Board,http://www.forliksraadet.no/index.php,,281,,,42202
31096,,Vestre Slidre forliksråd,Vestre Slidre forliksråd,Vestre Slidre Conciliation Board,http://www.forliksraadet.no/index.php,,281,,,42202
31097,,Vestre Toten forliksråd,Vestre Toten forliksråd,Vestre Toten Conciliation Board,http://www.forliksraadet.no/index.php,,281,,,42202
31098,,Vestvågøy forliksråd,Vestvågøy forliksråd,Vestvågøy Conciliation Board,http://www.forliksraadet.no/index.php,,281,,,42202
21485,post.troms@politiet.no,Lenvik lensmannskontor,Lenvik lensmannskontor,Lenvik Police Station (lensmann) ,https://www.politi.no/troms/kontakt_troms/KontaktInfo_91.xhtml,https://www.politi.no/international/,39,,,25333
21287,postmottak@helse-finnmark.no,Helse Finnmark Klinikk Hammerfest,Helse Finnmark Klinikk Hammerfest,Helse Finnmark Klinikk Hammerfest,http://www.helse-finnmark.no/,,39,,,32226
21293,jvadpost@domstol.no,Finnmark jordskifterett,Finnmark jordskifterett,Finnmark Land Consolidation Court,http://www.jordskifte.no/,http://www.domstol.no/en/Enkelt-domstol/The-land-consolidation-court-of-Norway/,21,,,40944
42944,bibliotek@ardal.kommune.no,Årdal bibliotek,Årdal bibliotek,Årdal Public Library,http://www.ardal.kommune.no/index.asp?strurl=1002571i,,73,,,27585
21302,joeipost@domstol.no,Eidsivating jordskifteoverrett,Eidsivating jordskifteoverrett,Eidsivating Land Consolidation Court,http://www.jordskifte.no/,http://www.domstol.no/en/Enkelt-domstol/The-land-consolidation-court-of-Norway/,21,,,40945
21303,nrl@nrl-nbr.no,Norske Reindriftssamers Landsforbund - Norgga Boazosápmelaccaid Riikkasearvi - ,Norske Reindriftssamers Landsforbund - Norgga Boazosápmelaccaid Riikkasearvi - ,Sami Reindeer Herders´ Association of Norway,http://www.nrl-nbr.no/,,81,971436204,,
21304,joagpost@domstol.no,Agder jordskifteoverrett,Agder jordskifteoverrett,Agder Land Consolidation Court,http://www.jordskifte.no/,http://www.domstol.no/en/Enkelt-domstol/The-land-consolidation-court-of-Norway/,21,,,40945
44162,postmottak@bym.oslo.kommune.no,"Oslo kommune, bymiljøetaten","Oslo kommune, bymiljøetaten","City of Oslo, Agency for City Environment",http://www.bymiljoetaten.oslo.kommune.no/,http://www.oslo.kommune.no/english/,68,996922766,,25703
21306,gulating.jordskifteoverrett@domstol.no,Gulating jordskifteoverrett,Gulating jordskifteoverrett,Gulating Land Consolidation Court,http://www.jordskifte.no/,http://www.domstol.no/en/Enkelt-domstol/The-land-consolidation-court-of-Norway/,21,,,40945
21307,jtrmpost@domstol.no,Nord-Troms jordskifterett,Nord-Troms jordskifterett,Nord-Troms Land Consolidation Court,http://www.jordskifte.no/,http://www.domstol.no/en/Enkelt-domstol/The-land-consolidation-court-of-Norway/,21,,,40944
21308,jofrpost@domstol.no,Frostating jordskifteoverrett,Frostating jordskifteoverrett,Frostating Land Consolidation Court,http://www.jordskifte.no/,http://www.domstol.no/en/Enkelt-domstol/The-land-consolidation-court-of-Norway/,21,,,40945
21310,johapost@domstol.no,Hålogaland jordskifteoverrett,Hålogaland jordskifteoverrett,Hålogaland Land Consolidation Court,http://www.jordskifte.no,http://www.domstol.no/DAtemplates/Article____3929.aspx?epslanguage=NO&otherlanguage=true,21,,,40945
34963,post@miljoklagenemnda.no,Klagenemnda for miljøinformasjon,Klagenemnda for miljøinformasjon,Environmental Information Complaints Board,http://www.miljoklagenemnda.no/,,58,,,26479
44182,fht-ski@bufetat.no,Fosterhjemstjenesten i Ski (Østfold),Fosterhjemstjenesten i Ski (Østfold),Ski foster care services (Østfold),http://www.fosterhjem.no/Din_lokale_fosterhjemstjeneste/Region_Ost/Ski/,,39,,,34847
28405,postmottak@sshf.no,Sørlandet sykehus HF Flekkefjord,Sørlandet sykehus HF Flekkefjord,Flekkefjord Hospital ,http://www.sshf.no/default.aspx,http://www.sshf.no/artikkel.aspx?m=648,39,,,32249
38362,emb.khartoum@mfa.no,"Ambassaden i Sudan, Khartoum (Tsjad, Den Sentralafrikanske republikk)","Ambassaden i Sudan, Khartoum","Royal Norwegian Embassy in Sudan, Khartoum (Chad, Central African Republic)",http://www.norway-sudan.org/Norsk/,http://www.norway-sudan.org/,76,,,26375
28414,firmapost@siv.no,Sykehuset i Vestfold Larvik,Sykehuset i Vestfold Larvik,Sykehuset i Vestfold Larvik,http://www.siv.no/,,39,,,32251
28419,post-kongsberg@vestreviken.no,Kongsberg sykehus,Kongsberg sykehus,Kongsberg Hospital,http://www.blefjellsykehus.no,,39,,,32255
28420,post@modum-bad.no,Modum Bad ,Modum Bad ,Modum Bad ,http://www.modum-bad.no/,,55,970107592,,
28421,postmottak@vestreviken.no,Ringerike sykehus,Ringerike sykehus,Ringerike Hospital,http://www.ringerike-sykehus.no,,39,,,32255
28426,postmottak@sykehuset-innlandet.no,Sykehuset Innlandet Sanderud,Sykehuset Innlandet Sanderud,Sykehuset Innlandet Sanderud,http://www.sykehuset-innlandet.no/omoss/avdelinger/si-sanderud/Sider/enhet.aspx,,39,,,32263
28434,postmottak@vestreviken.no,Blakstad - klinikk for psykisk helse og rus,Blakstad - klinikk for psykisk helse og rus,Blakstad - klinikk for psykisk helse og rus,http://vestreviken.no/omoss/avdelinger/klinikk-for-psykisk-helse-og-rus/Sider/enhet.aspx,,39,,,32255
31546,postmottak-8430@kriminalomsorg.no,Kriminalomsorgen Kristiansand fengsel,Kriminalomsorgen Kristiansand fengsel,Kristiansand Prison Service,http://www.kriminalomsorgen.no/index.php?id=327837,http://www.kriminalomsorgen.no/index.php?id=432819,39,,,31203
31547,postmottak-8415@kriminalomsorg.no,Kriminalomsorgen Stavanger fengsel,Kriminalomsorgen Stavanger fengsel,Stavanger Prison Service,https://www.kriminalomsorgen.no/index.php?id=327827,http://www.kriminalomsorgen.no/index.php?id=432819,39,,,31203
31548,postmottak-8420@kriminalomsorg.no,Kriminalomsorgen Haugesund fengsel,Kriminalomsorgen Haugesund fengsel,Haugesund Prison Service,http://www.kriminalomsorgen.no/index.php?id=327845,http://www.kriminalomsorgen.no/index.php?id=432819,39,,,31203
